Timestamp,Frame,Detection_ID,X_m,Y_m,Z_m,Roll_rad,Pitch_rad,Yaw_rad,Qx,Qy,Qz,Qw,Confidence,Num_Points,Gimbal_Lock,Processing_Time_ms
2026-02-26T13:52:24.011113,6,15,0.339842,1.170679,0.213380,0.000000,-1.497969,1.539610,0.472370,0.524342,0.511192,-0.490525,0.8799,882116,Y,375.72
2026-02-26T13:52:24.011164,6,16,0.339223,1.170720,0.214507,0.000000,-1.505760,1.539537,0.474513,0.522627,0.509159,-0.492398,0.8740,927866,Y,388.02
2026-02-26T13:52:24.011213,6,17,0.361387,1.166145,0.211649,-1.560874,-0.150414,-3.121982,0.060269,-0.701044,0.709082,0.045915,0.9116,113489,N,255.78
2026-02-26T13:52:24.011262,6,18,0.311041,1.171922,0.295917,1.568933,-1.099514,-3.108601,0.359807,0.608371,0.597307,-0.379009,0.9009,2810592,N,781.73
2026-02-26T13:52:24.011319,6,19,0.333073,1.170869,0.226180,0.000000,-1.552027,1.540555,0.487204,0.511665,0.497511,-0.503304,0.9072,1406524,Y,510.54
2026-02-26T13:52:24.011368,6,20,0.333746,1.170867,0.224414,0.000000,-1.547719,1.540445,0.486084,0.512765,0.498551,-0.502236,0.7671,1359906,Y,486.17
2026-02-26T13:52:35.537445,7,0,0.333073,1.170869,0.226180,0.000000,-1.552027,1.540555,0.487204,0.511665,0.497511,-0.503304,0.8882,1406524,Y,487.94
2026-02-26T13:52:35.537580,7,1,0.343659,1.170375,0.206275,1.531680,-1.394941,-3.071221,0.443981,0.547230,0.536468,-0.464352,0.9077,616373,N,319.68
2026-02-26T13:52:35.537659,7,2,0.361387,1.166145,0.211649,-1.560874,-0.150414,-3.121982,0.060269,-0.701044,0.709082,0.045915,0.9077,113489,N,238.52
2026-02-26T13:52:35.537748,7,3,0.333073,1.170869,0.226180,0.000000,-1.552027,1.540555,0.487204,0.511665,0.497511,-0.503304,0.8213,1406524,Y,475.73
2026-02-26T13:52:35.537833,7,4,0.365073,1.149740,0.241859,-1.552945,-0.091227,-3.113138,0.042485,-0.699505,0.713030,0.021811,0.8867,200,N,216.99
2026-02-26T13:52:35.537930,7,5,0.310786,1.171959,0.296839,1.569233,-1.009744,-3.108944,0.332151,0.623907,0.613708,-0.351821,0.8760,2833090,N,783.50
2026-02-26T13:52:35.538023,7,6,0.339842,1.170679,0.213380,0.000000,-1.497969,1.539610,0.472370,0.524342,0.511192,-0.490525,0.8657,882116,Y,390.63
2026-02-26T13:52:35.538119,7,8,0.338584,1.170747,0.215675,0.000000,-1.512778,1.539553,0.476448,0.521045,0.507350,-0.494070,0.8730,973933,Y,387.58
2026-02-26T13:52:35.538209,7,9,0.358268,1.167775,0.204975,-1.562869,-0.157577,-3.121159,0.063045,-0.701506,0.708231,0.048200,0.8911,163696,N,250.49
2026-02-26T13:52:35.538299,7,11,0.342362,1.170507,0.208662,1.521223,-1.454341,-3.060479,0.460284,0.534097,0.522154,-0.479827,0.9165,702673,N,329.43
2026-02-26T13:52:35.538389,7,13,0.333073,1.170869,0.226180,0.000000,-1.552027,1.540555,0.487204,0.511665,0.497511,-0.503304,0.7954,1406524,Y,490.56
2026-02-26T13:52:35.538479,7,14,0.333746,1.170867,0.224414,0.000000,-1.547719,1.540445,0.486084,0.512765,0.498551,-0.502236,0.8711,1359906,Y,498.76
2026-02-26T13:52:35.538585,7,16,0.339842,1.170679,0.213380,0.000000,-1.497969,1.539610,0.472370,0.524342,0.511192,-0.490525,0.8687,882116,Y,371.82
